Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
VALENCIA,LEVANTE,3-0,0-0,5.7,7.4,5.3,59,41,4.0,6.0,14.0,4.0,5.0,24.0,82.0,12.0,26.0,19.0,2.0,0.0,0.0,4.0,5.0,10.0,1.0,5.0,34.0,69.0,8.0,16.0,21.0,2.0,0.0,0.0
VILLARREAL,SEVILLA FC,2-1,1-0,5.6,6.6,5.7,52,48,5.0,5.0,11.0,1.0,7.0,21.0,78.0,13.0,20.0,17.0,5.0,0.0,0.0,3.0,3.0,6.0,0.0,5.0,24.0,74.0,16.0,13.0,14.0,3.0,0.0,0.0
GETAFE,BARCELONA,0-2,0-1,3.8,5.2,7.9,29,71,4.0,0.0,6.0,2.0,3.0,19.0,72.0,7.0,23.0,10.0,3.0,0.0,0.0,6.0,6.0,14.0,2.0,5.0,15.0,89.0,7.0,12.0,3.0,0.0,0.0,0.0
REAL SOCIEDAD,CELTA,2-3,2-1,8.8,5.8,7.1,42,58,8.0,5.0,20.0,7.0,8.0,22.0,65.0,23.0,16.0,10.0,2.0,0.0,0.0,5.0,8.0,16.0,3.0,7.0,23.0,77.0,20.0,21.0,13.0,4.0,0.0,0.0
EIBAR,RAYO VALLECANO,1-0,1-0,3.1,6.1,5.8,38,62,8.0,1.0,12.0,3.0,2.0,32.0,56.0,28.0,31.0,17.0,2.0,0.0,0.0,4.0,2.0,6.0,0.0,6.0,39.0,74.0,24.0,31.0,11.0,3.0,0.0,0.0
ESPANYOL,GRANADA,1-1,0-0,5.1,6.0,6.2,58,42,5.0,4.0,10.0,1.0,5.0,25.0,72.0,22.0,22.0,16.0,2.0,1.0,0.0,4.0,5.0,9.0,0.0,6.0,26.0,63.0,18.0,32.0,19.0,6.0,0.0,0.0
GIJÓN,MÁLAGA,1-0,1-0,4.0,7.1,5.9,36,64,3.0,6.0,9.0,0.0,7.0,17.0,67.0,14.0,36.0,11.0,1.0,0.0,0.0,6.0,5.0,13.0,2.0,5.0,20.0,80.0,24.0,21.0,8.0,3.0,0.0,0.0
REAL BETIS,ATHLETIC,1-3,0-2,7.2,5.0,7.8,52,48,2.0,3.0,11.0,6.0,7.0,31.0,76.0,15.0,28.0,9.0,2.0,0.0,0.0,7.0,9.0,23.0,7.0,9.0,26.0,75.0,22.0,18.0,13.0,4.0,0.0,0.0
LAS PALMAS,REAL SOCIEDAD,2-0,1-0,4.5,7.5,5.8,46,54,3.0,4.0,8.0,1.0,0.0,26.0,76.0,14.0,40.0,17.0,1.0,0.0,0.0,2.0,6.0,11.0,3.0,8.0,21.0,77.0,24.0,6.0,14.0,4.0,0.0,0.0
CELTA,VALENCIA,1-5,1-2,5.9,4.7,8.1,60,40,8.0,3.0,17.0,6.0,15.0,17.0,77.0,13.0,9.0,16.0,1.0,0.0,0.0,2.0,5.0,9.0,2.0,5.0,17.0,70.0,18.0,32.0,27.0,3.0,0.0,0.0
LEVANTE,DEPORTIVO,1-1,0-1,5.0,5.7,7.0,54,46,6.0,5.0,15.0,4.0,9.0,35.0,74.0,23.0,20.0,13.0,4.0,0.0,0.0,2.0,5.0,9.0,2.0,5.0,23.0,68.0,23.0,25.0,10.0,2.0,0.0,0.0
RAYO VALLECANO,GRANADA,2-1,2-0,4.8,6.5,5.0,42,58,4.0,2.0,7.0,1.0,4.0,23.0,64.0,23.0,17.0,15.0,3.0,1.0,0.0,5.0,2.0,8.0,1.0,1.0,32.0,76.0,28.0,20.0,14.0,3.0,0.0,0.0
EIBAR,GETAFE,3-1,2-1,6.5,7.1,5.2,44,56,3.0,7.0,16.0,6.0,5.0,24.0,67.0,19.0,21.0,13.0,3.0,0.0,0.0,5.0,4.0,10.0,1.0,7.0,28.0,75.0,18.0,24.0,9.0,1.0,0.0,1.0
MÁLAGA,REAL BETIS,0-1,0-0,3.2,6.5,6.3,57,43,6.0,5.0,12.0,1.0,6.0,32.0,73.0,21.0,11.0,16.0,2.0,0.0,0.0,3.0,2.0,7.0,2.0,3.0,19.0,68.0,18.0,33.0,12.0,5.0,0.0,0.0
ATHLETIC,ESPANYOL,2-1,1-0,4.4,6.5,5.7,44,56,5.0,2.0,8.0,1.0,4.0,32.0,65.0,22.0,15.0,17.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,5.0,28.0,72.0,25.0,33.0,25.0,6.0,0.0,0.0
BARCELONA,VILLARREAL,3-0,0-0,5.6,7.9,4.8,64,36,8.0,9.0,20.0,3.0,7.0,19.0,87.0,10.0,10.0,12.0,5.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,19.0,73.0,7.0,14.0,19.0,3.0,0.0,0.0
ATLETICO MADRID,GIJÓN,1-0,0-0,3.3,6.5,5.6,72,28,8.0,3.0,15.0,4.0,5.0,37.0,82.0,29.0,14.0,14.0,4.0,0.0,0.0,4.0,2.0,9.0,3.0,1.0,17.0,53.0,28.0,58.0,15.0,3.0,0.0,0.0
SEVILLA FC,REAL MADRID,3-2,1-1,9.9,6.6,6.5,45,55,5.0,5.0,14.0,4.0,4.0,8.0,86.0,12.0,18.0,13.0,1.0,0.0,0.0,11.0,10.0,28.0,7.0,6.0,19.0,89.0,4.0,13.0,11.0,1.0,0.0,0.0
REAL SOCIEDAD,SEVILLA FC,2-0,0-0,4.5,7.0,5.8,61,39,2.0,7.0,14.0,5.0,7.0,20.0,77.0,13.0,24.0,6.0,2.0,0.0,0.0,6.0,5.0,13.0,2.0,5.0,32.0,65.0,18.0,26.0,14.0,1.0,0.0,0.0
REAL MADRID,BARCELONA,0-4,0-2,6.7,5.1,8.2,41,59,2.0,7.0,13.0,4.0,10.0,19.0,83.0,7.0,13.0,13.0,3.0,0.0,1.0,7.0,7.0,18.0,4.0,3.0,15.0,87.0,7.0,14.0,10.0,2.0,0.0,0.0
ESPANYOL,MÁLAGA,2-0,2-0,4.4,6.5,5.9,41,59,4.0,3.0,7.0,0.0,3.0,20.0,68.0,12.0,37.0,20.0,5.0,0.0,0.0,5.0,5.0,14.0,4.0,8.0,21.0,80.0,11.0,15.0,16.0,2.0,0.0,0.0
VALENCIA,LAS PALMAS,1-1,1-0,5.0,5.9,7.3,38,62,3.0,3.0,9.0,3.0,1.0,16.0,73.0,15.0,26.0,22.0,3.0,0.0,0.0,9.0,7.0,18.0,2.0,7.0,19.0,85.0,8.0,10.0,12.0,3.0,0.0,0.0
DEPORTIVO,CELTA,2-0,1-0,4.8,7.0,5.2,39,61,3.0,2.0,5.0,0.0,2.0,16.0,66.0,16.0,36.0,16.0,6.0,0.0,0.0,0.0,4.0,6.0,2.0,10.0,25.0,78.0,11.0,11.0,13.0,3.0,0.0,0.0
GIJÓN,LEVANTE,0-3,0-3,5.4,4.6,7.3,51,49,7.0,2.0,13.0,4.0,5.0,10.0,76.0,17.0,14.0,15.0,4.0,0.0,0.0,7.0,6.0,13.0,0.0,3.0,18.0,74.0,21.0,30.0,15.0,5.0,0.0,0.0
VILLARREAL,EIBAR,1-1,0-1,5.5,6.5,5.8,58,42,5.0,5.0,12.0,2.0,12.0,16.0,76.0,16.0,27.0,8.0,3.0,0.0,0.0,4.0,7.0,17.0,6.0,6.0,22.0,62.0,27.0,28.0,13.0,3.0,1.0,0.0
GRANADA,ATHLETIC,2-0,1-0,4.4,6.0,6.0,33,67,4.0,1.0,8.0,3.0,2.0,19.0,56.0,18.0,34.0,21.0,6.0,0.0,0.0,2.0,6.0,11.0,3.0,7.0,36.0,75.0,20.0,14.0,15.0,3.0,0.0,0.0
REAL BETIS,ATLETICO MADRID,0-1,0-1,3.4,6.2,6.9,43,57,3.0,3.0,6.0,0.0,2.0,26.0,75.0,18.0,29.0,12.0,1.0,0.0,0.0,7.0,4.0,11.0,0.0,6.0,24.0,82.0,16.0,25.0,8.0,4.0,0.0,0.0
GETAFE,RAYO VALLECANO,1-1,0-0,5.6,5.7,5.9,37,63,5.0,8.0,15.0,2.0,5.0,26.0,64.0,15.0,27.0,20.0,5.0,0.0,0.0,3.0,4.0,8.0,1.0,7.0,26.0,79.0,17.0,24.0,15.0,4.0,0.0,0.0
LEVANTE,REAL BETIS,0-1,0-1,4.7,4.8,6.9,57,43,9.0,1.0,14.0,4.0,7.0,23.0,77.0,21.0,14.0,12.0,5.0,0.0,1.0,4.0,5.0,11.0,2.0,4.0,20.0,73.0,24.0,32.0,15.0,5.0,1.0,0.0
BARCELONA,REAL SOCIEDAD,4-0,2-0,6.0,8.1,4.9,56,44,4.0,6.0,11.0,1.0,6.0,20.0,83.0,7.0,15.0,11.0,0.0,0.0,0.0,6.0,2.0,10.0,2.0,4.0,18.0,80.0,6.0,12.0,14.0,5.0,0.0,0.0
ATLETICO MADRID,ESPANYOL,1-0,1-0,3.8,7.4,5.4,52,48,12.0,6.0,21.0,3.0,6.0,34.0,79.0,14.0,16.0,16.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,16.0,76.0,14.0,22.0,26.0,4.0,0.0,0.0
MÁLAGA,GRANADA,2-2,1-0,8.3,6.9,5.4,44,56,3.0,7.0,12.0,2.0,7.0,22.0,71.0,17.0,25.0,15.0,3.0,1.0,0.0,4.0,4.0,11.0,3.0,4.0,23.0,81.0,13.0,28.0,20.0,6.0,0.0,0.0
LAS PALMAS,DEPORTIVO,0-2,0-1,4.8,5.6,7.0,67,33,2.0,5.0,8.0,1.0,6.0,23.0,85.0,10.0,16.0,14.0,4.0,0.0,0.0,4.0,5.0,10.0,1.0,4.0,21.0,71.0,16.0,34.0,13.0,3.0,0.0,0.0
CELTA,GIJÓN,2-1,1-0,5.1,6.8,5.9,59,41,2.0,4.0,6.0,0.0,3.0,21.0,81.0,24.0,40.0,14.0,3.0,0.0,0.0,5.0,2.0,9.0,2.0,4.0,24.0,68.0,17.0,19.0,9.0,0.0,0.0,0.0
GETAFE,VILLARREAL,2-0,1-0,4.3,7.4,5.5,42,58,3.0,5.0,12.0,4.0,6.0,21.0,69.0,11.0,29.0,11.0,4.0,0.0,0.0,6.0,1.0,7.0,1.0,6.0,30.0,79.0,8.0,20.0,15.0,2.0,0.0,0.0
EIBAR,REAL MADRID,0-2,0-1,4.6,5.4,6.9,39,61,5.0,3.0,8.0,0.0,6.0,26.0,69.0,14.0,17.0,20.0,3.0,0.0,0.0,5.0,6.0,17.0,6.0,5.0,24.0,81.0,17.0,21.0,7.0,4.0,0.0,0.0
RAYO VALLECANO,ATHLETIC,0-3,0-2,5.1,5.0,7.5,67,33,8.0,3.0,15.0,4.0,6.0,34.0,79.0,16.0,18.0,16.0,4.0,0.0,0.0,5.0,4.0,10.0,1.0,2.0,15.0,62.0,24.0,35.0,14.0,0.0,0.0,1.0
SEVILLA FC,VALENCIA,1-0,0-0,3.6,7.5,4.8,62,38,8.0,5.0,15.0,2.0,17.0,15.0,85.0,17.0,6.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,74.0,10.0,36.0,20.0,4.0,2.0,0.0
REAL MADRID,GETAFE,4-1,4-0,6.1,8.2,4.9,62,38,5.0,8.0,16.0,3.0,3.0,19.0,92.0,11.0,13.0,9.0,1.0,0.0,0.0,2.0,3.0,7.0,2.0,4.0,17.0,83.0,2.0,10.0,12.0,0.0,0.0,0.0
GRANADA,ATLETICO MADRID,0-2,0-1,4.5,5.9,7.5,44,56,11.0,3.0,18.0,4.0,6.0,21.0,81.0,12.0,27.0,7.0,2.0,0.0,0.0,5.0,4.0,11.0,2.0,8.0,27.0,83.0,8.0,29.0,8.0,1.0,0.0,0.0
VALENCIA,BARCELONA,1-1,0-0,5.0,6.6,6.6,29,71,4.0,3.0,10.0,3.0,0.0,15.0,73.0,6.0,20.0,13.0,3.0,0.0,0.0,6.0,5.0,16.0,5.0,6.0,17.0,87.0,15.0,12.0,15.0,1.0,0.0,0.0
DEPORTIVO,SEVILLA FC,1-1,1-0,3.9,6.8,6.1,44,56,2.0,4.0,8.0,2.0,6.0,27.0,68.0,11.0,18.0,10.0,2.0,0.0,0.0,5.0,2.0,8.0,1.0,2.0,35.0,78.0,19.0,29.0,9.0,3.0,0.0,0.0
REAL BETIS,CELTA,1-1,0-1,5.0,6.8,5.9,60,40,15.0,6.0,28.0,7.0,8.0,31.0,76.0,19.0,4.0,9.0,5.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,19.0,67.0,21.0,21.0,16.0,4.0,0.0,1.0
REAL SOCIEDAD,EIBAR,2-1,1-1,5.4,7.0,5.1,65,35,3.0,7.0,10.0,0.0,4.0,22.0,81.0,18.0,21.0,12.0,3.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,24.0,63.0,9.0,18.0,16.0,3.0,0.0,0.0
VILLARREAL,RAYO VALLECANO,2-1,0-1,5.7,6.4,5.9,46,54,6.0,5.0,14.0,3.0,5.0,34.0,71.0,13.0,20.0,16.0,1.0,0.0,0.0,2.0,4.0,8.0,2.0,4.0,35.0,77.0,16.0,24.0,14.0,4.0,0.0,0.0
GIJÓN,LAS PALMAS,3-1,1-1,7.1,7.3,5.2,33,67,7.0,9.0,21.0,5.0,8.0,22.0,69.0,20.0,11.0,9.0,2.0,0.0,0.0,2.0,7.0,12.0,3.0,4.0,14.0,82.0,24.0,22.0,10.0,2.0,1.0,0.0
ATHLETIC,MÁLAGA,0-0,0-0,2.2,6.0,6.9,45,55,6.0,2.0,11.0,3.0,6.0,28.0,71.0,28.0,24.0,7.0,2.0,0.0,1.0,5.0,2.0,7.0,0.0,1.0,25.0,78.0,19.0,26.0,21.0,3.0,0.0,0.0
ESPANYOL,LEVANTE,1-1,0-1,4.0,6.2,6.8,56,44,5.0,1.0,9.0,3.0,2.0,29.0,80.0,21.0,22.0,13.0,4.0,0.0,0.0,4.0,5.0,12.0,3.0,6.0,20.0,72.0,29.0,37.0,14.0,5.0,0.0,0.0
GETAFE,REAL SOCIEDAD,1-1,0-0,4.6,6.0,7.0,37,63,2.0,5.0,9.0,2.0,5.0,31.0,69.0,11.0,11.0,15.0,3.0,0.0,0.0,3.0,6.0,10.0,1.0,5.0,37.0,83.0,14.0,22.0,12.0,3.0,0.0,0.0
BARCELONA,DEPORTIVO,2-2,1-0,8.5,6.0,7.3,69,31,8.0,7.0,17.0,2.0,6.0,26.0,88.0,8.0,7.0,4.0,0.0,0.0,0.0,7.0,4.0,13.0,2.0,2.0,11.0,75.0,8.0,34.0,11.0,2.0,0.0,0.0
LEVANTE,GRANADA,1-2,0-0,5.2,6.0,6.6,52,48,1.0,5.0,7.0,1.0,2.0,25.0,68.0,19.0,17.0,25.0,2.0,0.0,0.0,3.0,3.0,8.0,2.0,1.0,27.0,67.0,22.0,41.0,27.0,2.0,0.0,0.0
CELTA,ESPANYOL,1-0,1-0,4.2,6.3,6.2,51,49,10.0,3.0,16.0,3.0,4.0,23.0,76.0,17.0,20.0,13.0,4.0,1.0,0.0,3.0,2.0,6.0,1.0,9.0,12.0,72.0,27.0,15.0,23.0,2.0,0.0,0.0
SEVILLA FC,GIJÓN,2-0,0-0,4.4,7.4,4.4,71,29,8.0,7.0,18.0,3.0,3.0,29.0,83.0,24.0,10.0,13.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,17.0,65.0,6.0,32.0,10.0,3.0,1.0,0.0
LAS PALMAS,REAL BETIS,1-0,0-0,3.4,6.9,5.6,65,35,7.0,4.0,16.0,5.0,2.0,35.0,82.0,21.0,9.0,10.0,3.0,0.0,0.0,5.0,2.0,8.0,1.0,2.0,24.0,64.0,14.0,30.0,9.0,0.0,0.0,0.0
RAYO VALLECANO,MÁLAGA,1-2,1-0,5.5,6.0,6.5,52,48,6.0,3.0,13.0,4.0,6.0,28.0,66.0,23.0,30.0,13.0,1.0,0.0,0.0,5.0,5.0,15.0,5.0,7.0,36.0,60.0,21.0,24.0,17.0,2.0,0.0,0.0
EIBAR,VALENCIA,1-1,1-0,5.2,5.8,6.4,51,49,5.0,5.0,14.0,4.0,9.0,25.0,71.0,18.0,16.0,20.0,4.0,0.0,1.0,3.0,1.0,6.0,2.0,2.0,24.0,69.0,19.0,35.0,14.0,4.0,0.0,1.0
ATLETICO MADRID,ATHLETIC,2-1,1-1,5.3,6.8,6.2,47,53,2.0,4.0,8.0,2.0,3.0,33.0,73.0,18.0,20.0,13.0,1.0,0.0,0.0,3.0,5.0,10.0,2.0,6.0,25.0,75.0,19.0,21.0,10.0,1.0,0.0,0.0
VILLARREAL,REAL MADRID,1-0,1-0,3.8,7.0,5.7,35,65,4.0,3.0,7.0,0.0,3.0,15.0,71.0,5.0,34.0,11.0,2.0,0.0,0.0,14.0,1.0,20.0,5.0,9.0,19.0,85.0,18.0,9.0,9.0,2.0,0.0,0.0
VALENCIA,GETAFE,2-2,2-2,7.0,7.1,5.9,61,39,3.0,7.0,12.0,2.0,5.0,30.0,82.0,10.0,16.0,13.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,1.0,17.0,70.0,12.0,23.0,20.0,6.0,0.0,0.0
ESPANYOL,LAS PALMAS,1-0,0-0,3.4,6.2,6.1,48,52,5.0,2.0,12.0,5.0,7.0,18.0,75.0,19.0,19.0,29.0,4.0,0.0,0.0,3.0,4.0,9.0,2.0,5.0,20.0,77.0,20.0,18.0,21.0,4.0,0.0,0.0
REAL BETIS,SEVILLA FC,0-0,0-0,2.0,5.8,6.7,48,52,7.0,0.0,12.0,5.0,8.0,18.0,72.0,15.0,21.0,23.0,7.0,0.0,0.0,1.0,2.0,8.0,5.0,8.0,30.0,71.0,19.0,15.0,19.0,5.0,0.0,0.0
DEPORTIVO,EIBAR,2-0,1-0,4.1,7.8,4.8,50,50,9.0,3.0,13.0,1.0,9.0,29.0,71.0,20.0,20.0,10.0,1.0,1.0,0.0,6.0,1.0,13.0,6.0,8.0,18.0,71.0,19.0,19.0,11.0,2.0,0.0,0.0
REAL MADRID,RAYO VALLECANO,10-2,4-2,4.6,7.3,4.3,50,50,10.0,15.0,30.0,5.0,10.0,14.0,90.0,6.0,8.0,12.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,25.0,86.0,7.0,13.0,12.0,3.0,1.0,1.0
ATHLETIC,LEVANTE,2-0,0-0,4.6,7.5,4.9,53,47,7.0,7.0,18.0,4.0,10.0,23.0,71.0,28.0,11.0,15.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,3.0,21.0,75.0,14.0,32.0,17.0,5.0,0.0,0.0
REAL SOCIEDAD,VILLARREAL,0-2,0-1,4.8,5.3,7.4,66,34,12.0,2.0,16.0,2.0,9.0,19.0,85.0,22.0,23.0,12.0,2.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,21.0,73.0,20.0,28.0,21.0,1.0,0.0,0.0
GRANADA,CELTA,0-2,0-2,3.9,5.3,7.8,49,51,7.0,1.0,11.0,3.0,9.0,40.0,73.0,19.0,7.0,17.0,4.0,0.0,0.0,3.0,4.0,10.0,3.0,3.0,24.0,76.0,19.0,22.0,11.0,2.0,0.0,0.0
MÁLAGA,ATLETICO MADRID,1-0,0-0,4.1,7.4,5.3,61,39,10.0,4.0,17.0,3.0,4.0,23.0,76.0,19.0,6.0,9.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,1.0,36.0,67.0,27.0,35.0,13.0,5.0,1.0,0.0
GIJÓN,BARCELONA,1-3,1-2,6.1,4.9,7.3,22,78,3.0,2.0,6.0,1.0,1.0,11.0,63.0,6.0,22.0,11.0,2.0,0.0,0.0,8.0,8.0,17.0,1.0,4.0,24.0,90.0,11.0,4.0,7.0,1.0,0.0,0.0
REAL MADRID,REAL SOCIEDAD,3-1,1-0,7.6,7.9,4.1,50,50,8.0,13.0,23.0,2.0,13.0,23.0,84.0,12.0,7.0,12.0,1.0,0.0,0.0,8.0,2.0,13.0,3.0,2.0,13.0,84.0,7.0,25.0,9.0,3.0,0.0,0.0
LEVANTE,MÁLAGA,0-1,0-0,3.4,4.6,8.0,43,57,5.0,1.0,7.0,1.0,6.0,25.0,66.0,18.0,35.0,21.0,7.0,0.0,0.0,2.0,6.0,10.0,2.0,5.0,26.0,75.0,7.0,35.0,13.0,5.0,0.0,0.0
SEVILLA FC,ESPANYOL,2-0,2-0,4.9,8.0,5.1,43,57,5.0,10.0,15.0,0.0,5.0,11.0,81.0,13.0,24.0,15.0,3.0,0.0,0.0,5.0,1.0,12.0,6.0,6.0,15.0,86.0,5.0,14.0,16.0,3.0,0.0,0.0
RAYO VALLECANO,ATLETICO MADRID,0-2,0-0,5.2,5.4,6.3,58,42,5.0,3.0,10.0,2.0,3.0,29.0,72.0,26.0,26.0,12.0,2.0,0.0,0.0,8.0,6.0,17.0,3.0,8.0,27.0,65.0,18.0,28.0,15.0,3.0,0.0,0.0
EIBAR,GIJÓN,2-0,0-0,3.7,6.5,5.3,55,45,8.0,5.0,15.0,2.0,5.0,33.0,69.0,29.0,24.0,16.0,3.0,0.0,0.0,5.0,5.0,6.0,1.0,7.0,34.0,58.0,17.0,21.0,17.0,3.0,0.0,0.0
BARCELONA,REAL BETIS,4-0,2-0,7.0,7.7,4.5,62,38,6.0,7.0,16.0,3.0,2.0,15.0,85.0,8.0,11.0,16.0,1.0,0.0,0.0,6.0,4.0,11.0,1.0,3.0,12.0,74.0,8.0,16.0,20.0,3.0,0.0,0.0
GETAFE,DEPORTIVO,0-0,0-0,2.8,6.0,7.0,51,49,6.0,5.0,15.0,4.0,9.0,33.0,71.0,14.0,15.0,9.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,2.0,21.0,72.0,14.0,27.0,8.0,1.0,0.0,0.0
CELTA,ATHLETIC,0-1,0-0,4.0,5.9,7.2,64,36,2.0,3.0,7.0,2.0,3.0,32.0,81.0,5.0,26.0,11.0,3.0,0.0,0.0,6.0,5.0,13.0,2.0,3.0,18.0,67.0,23.0,11.0,11.0,4.0,0.0,0.0
LAS PALMAS,GRANADA,4-1,1-0,6.6,8.1,4.1,60,40,2.0,4.0,7.0,1.0,4.0,37.0,79.0,9.0,16.0,5.0,3.0,0.0,0.0,3.0,5.0,12.0,4.0,4.0,14.0,71.0,13.0,26.0,21.0,5.0,1.0,0.0
VILLARREAL,VALENCIA,1-0,0-0,2.9,6.7,5.9,52,48,5.0,3.0,9.0,1.0,3.0,16.0,79.0,9.0,21.0,21.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,6.0,24.0,79.0,12.0,18.0,19.0,3.0,0.0,0.0
ESPANYOL,BARCELONA,0-0,0-0,2.7,6.0,7.0,28,72,2.0,1.0,4.0,1.0,6.0,16.0,62.0,7.0,29.0,22.0,5.0,0.0,0.0,6.0,2.0,10.0,2.0,10.0,23.0,85.0,10.0,16.0,10.0,3.0,0.0,0.0
ATLETICO MADRID,LEVANTE,1-0,0-0,4.2,7.5,5.7,56,44,10.0,2.0,16.0,4.0,13.0,26.0,81.0,16.0,22.0,12.0,0.0,0.0,0.0,6.0,1.0,9.0,2.0,1.0,27.0,74.0,19.0,36.0,14.0,4.0,0.0,0.0
MÁLAGA,CELTA,2-0,2-0,4.6,7.4,4.7,49,51,8.0,4.0,14.0,2.0,5.0,25.0,72.0,14.0,7.0,22.0,4.0,0.0,0.0,5.0,1.0,8.0,2.0,2.0,24.0,77.0,12.0,31.0,11.0,2.0,0.0,1.0
RAYO VALLECANO,REAL SOCIEDAD,2-2,1-1,7.6,6.1,6.0,44,56,5.0,5.0,14.0,4.0,7.0,32.0,62.0,13.0,18.0,15.0,3.0,0.0,0.0,5.0,7.0,15.0,3.0,7.0,20.0,70.0,20.0,30.0,12.0,3.0,0.0,0.0
REAL BETIS,EIBAR,0-4,0-2,5.4,5.3,8.1,59,41,4.0,6.0,10.0,0.0,6.0,25.0,81.0,13.0,14.0,16.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,22.0,68.0,17.0,15.0,14.0,3.0,0.0,0.0
GRANADA,SEVILLA FC,2-1,2-1,5.8,6.3,5.7,39,61,4.0,4.0,9.0,1.0,2.0,18.0,68.0,7.0,36.0,17.0,2.0,0.0,0.0,6.0,6.0,14.0,2.0,9.0,33.0,78.0,22.0,8.0,13.0,2.0,1.0,0.0
DEPORTIVO,VILLARREAL,1-2,0-1,5.5,5.8,6.5,54,46,6.0,4.0,11.0,1.0,9.0,31.0,74.0,14.0,16.0,13.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,3.0,25.0,72.0,14.0,24.0,11.0,3.0,0.0,0.0
ATHLETIC,LAS PALMAS,2-2,1-0,7.8,6.2,6.8,41,59,8.0,5.0,15.0,2.0,5.0,21.0,68.0,23.0,13.0,24.0,3.0,0.0,0.0,4.0,5.0,12.0,3.0,5.0,29.0,80.0,22.0,28.0,13.0,4.0,0.0,0.0
VALENCIA,REAL MADRID,2-2,1-1,8.1,6.8,6.3,47,53,4.0,4.0,12.0,4.0,4.0,21.0,84.0,6.0,18.0,18.0,1.0,0.0,0.0,7.0,4.0,17.0,6.0,7.0,14.0,87.0,8.0,13.0,17.0,1.0,0.0,1.0
GIJÓN,GETAFE,1-2,1-0,5.4,5.9,6.2,46,54,10.0,4.0,17.0,3.0,4.0,21.0,72.0,17.0,17.0,13.0,2.0,0.0,0.0,6.0,2.0,11.0,3.0,2.0,22.0,75.0,18.0,23.0,14.0,3.0,0.0,0.0
BARCELONA,GRANADA,4-0,2-0,6.1,8.4,5.0,66,34,8.0,8.0,17.0,1.0,7.0,25.0,86.0,5.0,14.0,14.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0,0.0,20.0,77.0,7.0,14.0,19.0,4.0,0.0,0.0
SEVILLA FC,ATHLETIC,2-0,1-0,4.3,6.9,5.5,49,51,0.0,4.0,4.0,0.0,6.0,19.0,74.0,10.0,20.0,14.0,2.0,0.0,0.0,6.0,3.0,11.0,2.0,8.0,17.0,77.0,15.0,18.0,13.0,3.0,0.0,0.0
GETAFE,REAL BETIS,1-0,0-0,3.1,6.7,6.1,52,48,4.0,3.0,9.0,2.0,8.0,26.0,76.0,16.0,17.0,19.0,1.0,0.0,0.0,6.0,2.0,11.0,3.0,4.0,17.0,74.0,15.0,30.0,12.0,3.0,0.0,0.0
REAL MADRID,DEPORTIVO,5-0,2-0,7.1,8.6,4.4,53,47,9.0,9.0,23.0,5.0,5.0,10.0,87.0,6.0,12.0,9.0,0.0,0.0,0.0,9.0,4.0,18.0,5.0,9.0,22.0,84.0,7.0,14.0,8.0,3.0,0.0,0.0
LEVANTE,RAYO VALLECANO,2-1,0-0,5.4,6.1,6.1,44,56,5.0,4.0,10.0,1.0,5.0,33.0,62.0,37.0,23.0,16.0,5.0,0.0,0.0,3.0,4.0,10.0,3.0,5.0,40.0,72.0,15.0,18.0,15.0,1.0,0.0,0.0
VILLARREAL,GIJÓN,2-0,1-0,3.8,6.9,5.9,49,51,3.0,4.0,7.0,0.0,3.0,22.0,77.0,12.0,32.0,10.0,4.0,0.0,0.0,5.0,2.0,12.0,5.0,9.0,28.0,79.0,10.0,8.0,12.0,2.0,0.0,0.0
