Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
ATHLETIC,BARCELONA,0-2,0-1,6.1,5.8,6.7,39,61,8.0,5.0,17.0,4.0,6.0,20.0,78.0,15.0,11.0,15.0,1.0,0.0,0.0,5.0,5.0,17.0,7.0,4.0,22.0,82.0,16.0,20.0,12.0,4.0,0.0,0.0
SEVILLA FC,LEGANÉS,2-1,1-0,5.3,6.9,5.4,61,39,3.0,5.0,9.0,1.0,5.0,19.0,81.0,17.0,36.0,16.0,0.0,0.0,0.0,5.0,1.0,10.0,4.0,6.0,30.0,63.0,23.0,12.0,19.0,3.0,0.0,0.0
GETAFE,REAL SOCIEDAD,2-1,0-1,6.0,6.5,5.1,44,56,2.0,5.0,10.0,3.0,8.0,19.0,71.0,9.0,13.0,19.0,3.0,0.0,0.0,6.0,4.0,15.0,5.0,7.0,12.0,79.0,16.0,20.0,16.0,2.0,0.0,0.0
GIRONA,REAL MADRID,2-1,0-1,6.6,7.2,5.6,39,61,8.0,4.0,15.0,3.0,2.0,15.0,79.0,12.0,24.0,21.0,2.0,0.0,0.0,5.0,6.0,14.0,3.0,7.0,19.0,84.0,12.0,14.0,11.0,1.0,0.0,0.0
EIBAR,LEVANTE,2-2,0-2,6.4,6.7,5.9,70,30,7.0,6.0,16.0,3.0,6.0,32.0,82.0,14.0,15.0,8.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,38.0,60.0,12.0,42.0,16.0,3.0,0.0,0.0
MÁLAGA,CELTA,2-1,1-0,5.7,7.1,5.4,35,65,7.0,3.0,15.0,5.0,4.0,20.0,73.0,9.0,21.0,20.0,2.0,0.0,0.0,4.0,2.0,10.0,4.0,1.0,19.0,85.0,17.0,18.0,12.0,3.0,0.0,0.0
ESPANYOL,REAL BETIS,1-0,0-0,3.6,6.6,6.0,39,61,6.0,4.0,10.0,0.0,5.0,27.0,74.0,19.0,20.0,10.0,2.0,0.0,0.0,1.0,4.0,9.0,4.0,3.0,21.0,85.0,5.0,17.0,17.0,5.0,0.0,0.0
LAS PALMAS,DEPORTIVO,1-3,1-1,6.4,5.6,6.9,62,38,6.0,5.0,13.0,2.0,8.0,24.0,87.0,9.0,15.0,11.0,1.0,0.0,0.0,7.0,5.0,15.0,3.0,5.0,20.0,78.0,11.0,19.0,15.0,1.0,0.0,0.0
REAL BETIS,GETAFE,2-2,0-2,7.2,6.4,5.8,75,25,9.0,4.0,15.0,2.0,4.0,18.0,88.0,14.0,11.0,10.0,2.0,0.0,0.0,6.0,2.0,9.0,1.0,6.0,14.0,62.0,8.0,26.0,14.0,6.0,0.0,0.0
VALENCIA,LEGANÉS,3-0,1-0,6.0,8.0,5.6,58,42,3.0,6.0,13.0,4.0,4.0,16.0,86.0,9.0,33.0,11.0,1.0,0.0,0.0,3.0,6.0,13.0,4.0,7.0,22.0,74.0,13.0,11.0,13.0,2.0,0.0,0.0
DEPORTIVO,ATLETICO MADRID,0-1,0-0,3.3,5.3,6.3,51,49,8.0,1.0,15.0,6.0,4.0,28.0,74.0,21.0,25.0,17.0,4.0,0.0,0.0,6.0,3.0,11.0,2.0,4.0,20.0,73.0,25.0,21.0,10.0,2.0,0.0,0.0
ALAVÉS,ESPANYOL,1-0,1-0,4.0,6.0,5.5,35,65,8.0,6.0,17.0,3.0,3.0,18.0,74.0,16.0,35.0,29.0,7.0,0.0,0.0,5.0,3.0,9.0,1.0,8.0,27.0,84.0,12.0,14.0,9.0,1.0,1.0,0.0
BARCELONA,SEVILLA FC,2-1,1-0,6.0,6.8,6.4,52,48,8.0,6.0,18.0,4.0,3.0,17.0,85.0,4.0,7.0,10.0,1.0,0.0,0.0,3.0,3.0,8.0,2.0,3.0,18.0,86.0,8.0,15.0,12.0,0.0,0.0,0.0
LEVANTE,GIRONA,1-2,0-0,6.2,4.7,7.4,49,51,2.0,4.0,7.0,1.0,7.0,21.0,79.0,13.0,14.0,10.0,3.0,0.0,0.0,5.0,5.0,10.0,0.0,2.0,20.0,80.0,15.0,26.0,16.0,4.0,0.0,0.0
CELTA,ATHLETIC,3-1,3-1,6.2,6.9,5.2,49,51,4.0,5.0,11.0,2.0,3.0,21.0,77.0,24.0,39.0,13.0,2.0,0.0,0.0,7.0,5.0,14.0,2.0,6.0,23.0,78.0,21.0,17.0,17.0,3.0,0.0,0.0
REAL SOCIEDAD,EIBAR,3-1,2-0,5.9,7.0,5.2,51,49,4.0,6.0,10.0,0.0,3.0,22.0,81.0,8.0,16.0,10.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,6.0,26.0,77.0,11.0,22.0,17.0,3.0,0.0,0.0
VILLARREAL,MÁLAGA,2-0,0-0,3.9,6.5,5.5,55,45,9.0,3.0,14.0,2.0,6.0,34.0,79.0,18.0,31.0,18.0,2.0,0.0,0.0,4.0,2.0,10.0,4.0,4.0,20.0,72.0,10.0,32.0,12.0,5.0,0.0,0.0
REAL MADRID,LAS PALMAS,3-0,1-0,6.0,8.3,5.1,59,41,10.0,9.0,27.0,8.0,9.0,19.0,91.0,4.0,11.0,9.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,18.0,83.0,6.0,41.0,9.0,1.0,0.0,0.0
GIRONA,REAL SOCIEDAD,1-1,0-1,4.9,6.3,5.9,54,46,7.0,4.0,14.0,3.0,3.0,18.0,79.0,19.0,14.0,28.0,4.0,0.0,0.0,3.0,5.0,14.0,6.0,6.0,15.0,75.0,12.0,26.0,10.0,2.0,0.0,0.0
GETAFE,ALAVÉS,4-1,2-0,6.2,7.3,4.9,43,57,2.0,8.0,13.0,3.0,4.0,22.0,70.0,16.0,28.0,18.0,3.0,0.0,0.0,4.0,5.0,11.0,2.0,5.0,27.0,73.0,13.0,18.0,14.0,3.0,0.0,0.0
LEGANÉS,BARCELONA,0-3,0-1,6.0,5.3,8.0,32,68,5.0,7.0,18.0,6.0,6.0,17.0,71.0,3.0,20.0,25.0,1.0,0.0,0.0,2.0,7.0,11.0,2.0,3.0,18.0,84.0,9.0,17.0,10.0,2.0,0.0,0.0
SEVILLA FC,CELTA,2-1,1-1,5.6,6.9,6.0,52,48,4.0,5.0,12.0,3.0,1.0,25.0,81.0,21.0,20.0,20.0,3.0,0.0,0.0,5.0,5.0,11.0,1.0,2.0,14.0,81.0,10.0,22.0,17.0,2.0,0.0,0.0
ATLETICO MADRID,REAL MADRID,0-0,0-0,2.5,6.0,7.3,34,66,3.0,1.0,7.0,3.0,7.0,14.0,80.0,9.0,34.0,21.0,6.0,0.0,0.0,3.0,3.0,14.0,8.0,9.0,25.0,88.0,16.0,20.0,6.0,2.0,0.0,0.0
MÁLAGA,DEPORTIVO,3-2,1-1,7.5,6.3,5.8,46,54,6.0,5.0,14.0,3.0,5.0,22.0,76.0,12.0,15.0,16.0,4.0,0.0,0.0,4.0,4.0,12.0,4.0,4.0,22.0,79.0,19.0,16.0,15.0,5.0,0.0,0.0
ESPANYOL,VALENCIA,0-2,0-0,4.8,6.0,6.8,47,53,7.0,4.0,13.0,2.0,3.0,22.0,77.0,13.0,19.0,11.0,0.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,19.0,82.0,12.0,31.0,17.0,4.0,0.0,0.0
LAS PALMAS,LEVANTE,0-2,0-0,4.4,5.9,6.7,61,39,4.0,5.0,10.0,1.0,3.0,22.0,83.0,12.0,9.0,9.0,1.0,0.0,0.0,3.0,6.0,11.0,2.0,5.0,17.0,78.0,9.0,20.0,23.0,4.0,0.0,0.0
ATHLETIC,VILLARREAL,1-1,0-1,5.2,6.3,6.3,47,53,10.0,3.0,15.0,2.0,9.0,23.0,78.0,13.0,18.0,10.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,7.0,24.0,81.0,20.0,43.0,16.0,3.0,0.0,0.0
EIBAR,REAL BETIS,5-0,2-0,5.7,8.5,3.7,43,57,9.0,7.0,17.0,1.0,5.0,16.0,79.0,14.0,16.0,10.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,23.0,81.0,11.0,25.0,9.0,2.0,0.0,1.0
CELTA,LEGANÉS,1-0,1-0,3.5,6.8,5.5,58,42,7.0,7.0,14.0,0.0,3.0,24.0,82.0,15.0,26.0,13.0,2.0,0.0,0.0,6.0,2.0,10.0,2.0,4.0,19.0,75.0,14.0,16.0,17.0,3.0,0.0,0.0
ALAVÉS,EIBAR,1-2,0-1,6.0,4.8,6.5,43,57,3.0,2.0,6.0,1.0,2.0,24.0,60.0,23.0,23.0,18.0,5.0,1.0,0.0,3.0,6.0,12.0,3.0,5.0,24.0,74.0,24.0,26.0,19.0,3.0,0.0,1.0
REAL MADRID,MÁLAGA,3-2,2-1,8.3,6.5,5.1,57,43,6.0,9.0,16.0,1.0,6.0,23.0,88.0,11.0,15.0,15.0,1.0,0.0,0.0,4.0,3.0,9.0,2.0,0.0,19.0,83.0,12.0,18.0,13.0,2.0,0.0,0.0
REAL BETIS,GIRONA,2-2,0-1,8.6,5.8,6.9,52,48,6.0,6.0,12.0,0.0,3.0,24.0,77.0,10.0,29.0,9.0,2.0,0.0,0.0,6.0,7.0,13.0,0.0,5.0,17.0,73.0,17.0,19.0,16.0,1.0,0.0,0.0
LEVANTE,ATLETICO MADRID,0-5,0-2,6.2,3.9,9.6,45,55,11.0,2.0,17.0,4.0,2.0,25.0,83.0,6.0,7.0,11.0,2.0,0.0,0.0,3.0,11.0,16.0,2.0,3.0,15.0,86.0,8.0,17.0,14.0,1.0,0.0,0.0
DEPORTIVO,ATHLETIC,2-2,1-1,7.4,6.4,6.0,52,48,9.0,4.0,14.0,1.0,5.0,22.0,74.0,22.0,17.0,11.0,4.0,0.0,0.0,6.0,3.0,10.0,1.0,2.0,33.0,75.0,25.0,25.0,14.0,1.0,0.0,0.0
REAL SOCIEDAD,LAS PALMAS,2-2,1-1,8.0,5.4,6.9,51,49,11.0,3.0,16.0,2.0,11.0,18.0,87.0,9.0,7.0,22.0,3.0,1.0,0.0,1.0,7.0,8.0,0.0,3.0,15.0,83.0,6.0,25.0,14.0,3.0,0.0,0.0
VILLARREAL,SEVILLA FC,2-3,1-0,8.0,5.3,6.8,46,54,10.0,4.0,18.0,4.0,6.0,17.0,80.0,13.0,10.0,9.0,3.0,1.0,0.0,3.0,4.0,15.0,8.0,6.0,18.0,85.0,11.0,25.0,17.0,3.0,0.0,0.0
VALENCIA,BARCELONA,1-1,0-0,5.0,6.3,7.5,30,70,6.0,1.0,9.0,2.0,3.0,10.0,75.0,7.0,24.0,12.0,4.0,0.0,0.0,2.0,8.0,12.0,2.0,9.0,21.0,87.0,9.0,8.0,11.0,0.0,0.0,0.0
ESPANYOL,GETAFE,1-0,0-0,3.7,6.6,5.4,51,49,5.0,5.0,10.0,0.0,6.0,23.0,69.0,25.0,26.0,12.0,3.0,0.0,0.0,3.0,4.0,7.0,0.0,4.0,33.0,71.0,22.0,32.0,18.0,6.0,0.0,0.0
MÁLAGA,LEVANTE,0-0,0-0,2.7,6.9,6.1,62,38,11.0,2.0,18.0,5.0,7.0,29.0,83.0,16.0,13.0,12.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,26.0,68.0,12.0,27.0,15.0,3.0,0.0,0.0
BARCELONA,CELTA,2-2,1-1,8.4,6.5,6.1,65,35,8.0,7.0,22.0,7.0,4.0,21.0,87.0,11.0,6.0,11.0,3.0,0.0,0.0,3.0,5.0,10.0,2.0,1.0,10.0,78.0,7.0,23.0,12.0,6.0,0.0,0.0
ATLETICO MADRID,REAL SOCIEDAD,2-1,0-1,6.4,7.5,5.1,55,45,5.0,10.0,16.0,1.0,5.0,14.0,82.0,15.0,10.0,12.0,1.0,0.0,0.0,5.0,2.0,10.0,3.0,6.0,18.0,78.0,9.0,29.0,10.0,2.0,0.0,0.0
SEVILLA FC,DEPORTIVO,2-0,1-0,4.4,6.8,5.4,57,43,4.0,6.0,10.0,0.0,6.0,25.0,84.0,17.0,22.0,12.0,1.0,0.0,0.0,7.0,3.0,12.0,2.0,7.0,17.0,79.0,9.0,25.0,16.0,3.0,0.0,0.0
ATHLETIC,REAL MADRID,0-0,0-0,3.8,6.3,6.1,35,65,4.0,4.0,11.0,3.0,3.0,21.0,76.0,14.0,30.0,20.0,2.0,0.0,0.0,10.0,4.0,19.0,5.0,5.0,14.0,88.0,12.0,13.0,13.0,4.0,1.0,0.0
LEGANÉS,VILLARREAL,3-1,0-0,6.3,6.9,5.3,38,62,3.0,5.0,11.0,3.0,5.0,32.0,66.0,12.0,15.0,11.0,2.0,0.0,0.0,6.0,4.0,12.0,2.0,6.0,14.0,79.0,16.0,29.0,17.0,4.0,0.0,0.0
GETAFE,VALENCIA,1-0,0-0,4.0,5.4,6.4,32,68,3.0,3.0,11.0,5.0,5.0,18.0,56.0,17.0,48.0,18.0,7.0,1.0,0.0,6.0,6.0,13.0,1.0,12.0,23.0,78.0,14.0,24.0,11.0,4.0,0.0,0.0
EIBAR,ESPANYOL,3-1,2-0,5.9,6.4,4.7,56,44,4.0,5.0,10.0,1.0,3.0,22.0,71.0,18.0,22.0,13.0,3.0,0.0,0.0,1.0,4.0,6.0,1.0,2.0,30.0,57.0,22.0,13.0,16.0,3.0,0.0,0.0
LAS PALMAS,REAL BETIS,1-0,1-0,4.7,7.7,4.6,56,44,4.0,7.0,21.0,10.0,6.0,10.0,91.0,11.0,6.0,12.0,1.0,0.0,0.0,5.0,2.0,8.0,1.0,4.0,14.0,83.0,10.0,18.0,21.0,6.0,1.0,0.0
GIRONA,ALAVÉS,2-3,0-0,7.8,5.7,6.8,56,44,5.0,3.0,11.0,3.0,6.0,12.0,79.0,20.0,24.0,8.0,1.0,0.0,0.0,1.0,4.0,9.0,4.0,5.0,24.0,74.0,12.0,32.0,13.0,2.0,0.0,0.0
ALAVÉS,LAS PALMAS,2-0,1-0,4.8,7.4,5.4,34,66,10.0,9.0,22.0,3.0,8.0,33.0,76.0,12.0,16.0,23.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,3.0,17.0,87.0,7.0,14.0,12.0,0.0,0.0,0.0
GETAFE,EIBAR,0-0,0-0,2.2,6.1,5.3,47,53,3.0,3.0,6.0,0.0,9.0,38.0,61.0,21.0,29.0,14.0,1.0,0.0,0.0,4.0,1.0,7.0,2.0,7.0,37.0,64.0,29.0,21.0,13.0,4.0,0.0,0.0
REAL MADRID,SEVILLA FC,5-0,5-0,6.5,9.1,4.3,59,41,9.0,8.0,21.0,4.0,9.0,20.0,92.0,7.0,6.0,12.0,0.0,0.0,0.0,4.0,3.0,10.0,3.0,3.0,10.0,88.0,4.0,26.0,11.0,2.0,0.0,0.0
DEPORTIVO,LEGANÉS,1-0,1-0,3.3,6.7,5.2,60,40,8.0,4.0,16.0,4.0,6.0,21.0,79.0,14.0,21.0,16.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,13.0,71.0,19.0,23.0,21.0,4.0,0.0,0.0
VALENCIA,CELTA,2-1,1-0,6.5,7.1,5.3,39,61,2.0,7.0,13.0,4.0,10.0,11.0,79.0,12.0,16.0,16.0,2.0,0.0,0.0,5.0,5.0,13.0,3.0,2.0,24.0,86.0,13.0,34.0,12.0,4.0,0.0,0.0
REAL SOCIEDAD,MÁLAGA,0-2,0-1,4.8,4.3,7.8,67,33,13.0,2.0,18.0,3.0,5.0,36.0,84.0,19.0,11.0,10.0,1.0,0.0,0.0,2.0,5.0,9.0,2.0,0.0,22.0,68.0,19.0,40.0,12.0,1.0,0.0,0.0
REAL BETIS,ATLETICO MADRID,0-1,0-1,3.0,6.1,6.7,74,26,1.0,4.0,9.0,4.0,3.0,23.0,87.0,9.0,15.0,15.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,29.0,66.0,11.0,31.0,19.0,3.0,0.0,0.0
LEVANTE,ATHLETIC,1-2,0-1,5.7,5.2,6.5,60,40,5.0,3.0,12.0,4.0,8.0,28.0,78.0,9.0,21.0,11.0,3.0,0.0,0.0,8.0,3.0,14.0,3.0,6.0,19.0,69.0,11.0,25.0,14.0,3.0,0.0,0.0
VILLARREAL,BARCELONA,0-2,0-0,5.7,5.4,7.1,32,68,3.0,5.0,9.0,1.0,2.0,13.0,79.0,5.0,18.0,18.0,2.0,0.0,1.0,7.0,6.0,16.0,3.0,4.0,12.0,89.0,5.0,6.0,13.0,1.0,0.0,0.0
ESPANYOL,GIRONA,0-1,0-1,3.7,5.3,7.1,53,47,4.0,3.0,8.0,1.0,8.0,31.0,74.0,18.0,22.0,9.0,1.0,0.0,0.0,6.0,5.0,12.0,1.0,6.0,31.0,72.0,23.0,39.0,17.0,3.0,0.0,0.0
SEVILLA FC,LEVANTE,0-0,0-0,3.5,6.6,6.3,61,39,6.0,6.0,16.0,4.0,8.0,17.0,83.0,13.0,23.0,22.0,2.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,22.0,72.0,17.0,21.0,14.0,3.0,0.0,0.0
ATHLETIC,REAL SOCIEDAD,0-0,0-0,2.1,6.0,6.5,39,61,4.0,2.0,7.0,1.0,6.0,22.0,73.0,20.0,24.0,14.0,3.0,0.0,0.0,5.0,2.0,10.0,3.0,6.0,29.0,81.0,17.0,23.0,9.0,0.0,0.0,0.0
EIBAR,VALENCIA,2-1,0-0,5.4,6.5,5.5,52,48,8.0,3.0,14.0,3.0,5.0,29.0,69.0,20.0,22.0,13.0,1.0,0.0,0.0,3.0,3.0,7.0,1.0,6.0,32.0,66.0,29.0,28.0,13.0,4.0,0.0,0.0
ATLETICO MADRID,ALAVÉS,1-0,0-0,2.8,6.8,5.9,64,36,3.0,4.0,10.0,3.0,4.0,26.0,82.0,18.0,20.0,14.0,3.0,0.0,0.0,5.0,0.0,11.0,6.0,4.0,20.0,68.0,18.0,28.0,16.0,4.0,0.0,0.0
GIRONA,GETAFE,1-0,1-0,2.8,6.6,4.8,45,55,3.0,2.0,9.0,4.0,1.0,17.0,65.0,20.0,33.0,20.0,2.0,0.0,0.0,3.0,0.0,7.0,4.0,7.0,27.0,75.0,12.0,14.0,25.0,6.0,0.0,0.0
CELTA,VILLARREAL,0-1,0-1,3.6,5.7,6.8,65,35,7.0,3.0,10.0,0.0,2.0,27.0,87.0,9.0,11.0,11.0,1.0,0.0,0.0,2.0,5.0,8.0,1.0,2.0,9.0,80.0,13.0,30.0,19.0,3.0,0.0,0.0
LAS PALMAS,ESPANYOL,2-2,0-2,8.3,6.6,5.8,61,39,6.0,5.0,14.0,3.0,9.0,19.0,86.0,13.0,12.0,6.0,3.0,0.0,0.0,2.0,3.0,8.0,3.0,2.0,14.0,79.0,8.0,33.0,25.0,3.0,0.0,0.0
BARCELONA,DEPORTIVO,4-0,2-0,7.6,8.0,4.6,61,39,9.0,11.0,23.0,3.0,6.0,12.0,89.0,2.0,15.0,12.0,0.0,0.0,0.0,4.0,3.0,10.0,3.0,3.0,15.0,80.0,8.0,15.0,10.0,1.0,0.0,0.0
MÁLAGA,REAL BETIS,0-2,0-1,4.4,5.2,6.8,45,55,10.0,2.0,18.0,6.0,3.0,20.0,76.0,19.0,16.0,15.0,2.0,0.0,1.0,3.0,4.0,10.0,3.0,4.0,15.0,81.0,18.0,30.0,15.0,2.0,0.0,0.0
LEGANÉS,REAL MADRID,1-3,1-2,6.2,5.2,8.0,40,60,3.0,3.0,7.0,1.0,6.0,16.0,76.0,10.0,7.0,18.0,3.0,0.0,0.0,4.0,7.0,13.0,2.0,5.0,18.0,87.0,13.0,17.0,7.0,1.0,0.0,0.0
LEVANTE,LEGANÉS,0-0,0-0,2.8,5.7,6.1,57,43,4.0,3.0,10.0,3.0,6.0,21.0,76.0,14.0,17.0,21.0,5.0,1.0,0.0,6.0,2.0,10.0,2.0,5.0,15.0,68.0,21.0,19.0,17.0,5.0,1.0,0.0
GETAFE,LAS PALMAS,2-0,2-0,4.8,6.6,6.0,33,67,6.0,7.0,13.0,0.0,3.0,24.0,71.0,8.0,16.0,23.0,3.0,0.0,0.0,9.0,6.0,17.0,2.0,1.0,18.0,86.0,9.0,9.0,11.0,1.0,0.0,0.0
REAL SOCIEDAD,SEVILLA FC,3-1,1-1,6.4,6.7,5.5,50,50,7.0,5.0,14.0,2.0,4.0,16.0,85.0,9.0,17.0,9.0,1.0,0.0,0.0,4.0,4.0,9.0,1.0,5.0,19.0,85.0,9.0,26.0,18.0,5.0,0.0,0.0
EIBAR,GIRONA,4-1,2-1,5.5,7.2,4.7,50,50,9.0,6.0,16.0,1.0,3.0,31.0,68.0,17.0,20.0,14.0,1.0,0.0,0.0,3.0,1.0,6.0,2.0,2.0,35.0,67.0,17.0,30.0,18.0,2.0,0.0,0.0
ALAVÉS,MÁLAGA,1-0,0-0,3.5,6.6,5.7,41,59,4.0,5.0,13.0,4.0,4.0,19.0,70.0,17.0,41.0,14.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,4.0,32.0,79.0,16.0,19.0,18.0,4.0,0.0,0.0
REAL BETIS,ATHLETIC,0-2,0-1,6.3,4.5,7.0,52,48,6.0,6.0,16.0,4.0,6.0,20.0,82.0,14.0,22.0,7.0,1.0,0.0,1.0,9.0,7.0,19.0,3.0,9.0,18.0,80.0,11.0,26.0,6.0,2.0,0.0,0.0
ESPANYOL,ATLETICO MADRID,1-0,0-0,3.4,7.1,5.2,45,55,3.0,4.0,8.0,1.0,2.0,21.0,72.0,23.0,28.0,18.0,2.0,0.0,0.0,3.0,1.0,9.0,5.0,3.0,23.0,78.0,28.0,24.0,22.0,5.0,0.0,0.0
REAL MADRID,BARCELONA,0-3,0-0,7.8,4.6,8.4,45,55,6.0,5.0,14.0,3.0,7.0,17.0,85.0,8.0,14.0,14.0,2.0,0.0,1.0,3.0,11.0,18.0,4.0,7.0,7.0,89.0,7.0,17.0,10.0,2.0,0.0,0.0
VALENCIA,VILLARREAL,0-1,0-1,4.5,5.6,6.5,55,45,12.0,3.0,22.0,7.0,14.0,20.0,84.0,15.0,9.0,11.0,6.0,1.0,0.0,6.0,2.0,9.0,1.0,1.0,14.0,79.0,10.0,33.0,21.0,4.0,1.0,0.0
DEPORTIVO,CELTA,1-3,0-2,5.5,5.4,7.0,54,46,7.0,4.0,15.0,4.0,3.0,24.0,78.0,15.0,16.0,20.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,23.0,75.0,14.0,27.0,16.0,2.0,0.0,0.0
ATLETICO MADRID,GETAFE,2-0,1-0,4.4,6.5,5.9,61,39,4.0,5.0,10.0,1.0,5.0,16.0,84.0,7.0,13.0,11.0,6.0,1.0,0.0,1.0,5.0,10.0,4.0,0.0,15.0,73.0,5.0,10.0,16.0,3.0,0.0,0.0
VALENCIA,GIRONA,2-1,1-1,6.2,6.5,5.2,59,41,6.0,7.0,17.0,4.0,9.0,18.0,84.0,18.0,23.0,16.0,5.0,0.0,0.0,3.0,5.0,11.0,3.0,7.0,22.0,77.0,15.0,25.0,14.0,4.0,0.0,0.0
LAS PALMAS,EIBAR,1-2,1-0,4.7,5.9,6.5,54,46,1.0,2.0,4.0,1.0,4.0,37.0,71.0,18.0,20.0,13.0,3.0,0.0,0.0,3.0,4.0,13.0,6.0,3.0,23.0,69.0,22.0,24.0,17.0,3.0,0.0,0.0
SEVILLA FC,REAL BETIS,3-5,2-2,8.9,5.2,7.1,49,51,7.0,3.0,14.0,4.0,12.0,26.0,75.0,26.0,9.0,16.0,3.0,0.0,0.0,2.0,5.0,9.0,2.0,0.0,18.0,80.0,20.0,52.0,18.0,6.0,0.0,0.0
LEGANÉS,REAL SOCIEDAD,1-0,0-0,3.7,6.3,6.4,31,69,1.0,4.0,8.0,3.0,5.0,18.0,69.0,12.0,29.0,14.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,6.0,18.0,86.0,15.0,11.0,11.0,1.0,0.0,0.0
BARCELONA,LEVANTE,3-0,2-0,6.1,7.9,5.0,72,28,5.0,8.0,16.0,3.0,3.0,26.0,91.0,7.0,9.0,10.0,0.0,0.0,0.0,5.0,2.0,9.0,2.0,6.0,13.0,76.0,9.0,8.0,22.0,4.0,0.0,0.0
VILLARREAL,DEPORTIVO,1-1,1-0,4.8,6.1,7.2,57,43,3.0,5.0,11.0,3.0,7.0,24.0,84.0,18.0,20.0,19.0,4.0,0.0,0.0,3.0,3.0,13.0,7.0,5.0,16.0,76.0,22.0,25.0,12.0,3.0,0.0,0.0
ATHLETIC,ALAVÉS,2-0,1-0,4.5,7.3,4.7,60,40,4.0,8.0,14.0,2.0,4.0,24.0,80.0,14.0,13.0,23.0,2.0,0.0,0.0,5.0,1.0,8.0,2.0,1.0,23.0,72.0,9.0,23.0,20.0,4.0,0.0,0.0
CELTA,REAL MADRID,2-2,1-2,9.0,5.6,6.4,50,50,5.0,5.0,10.0,0.0,3.0,20.0,82.0,11.0,19.0,10.0,2.0,0.0,0.0,9.0,8.0,19.0,2.0,7.0,16.0,87.0,11.0,17.0,15.0,2.0,0.0,0.0
MÁLAGA,ESPANYOL,0-1,0-1,3.0,5.6,6.1,60,40,12.0,2.0,17.0,3.0,6.0,24.0,73.0,31.0,16.0,18.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,25.0,67.0,25.0,56.0,11.0,3.0,0.0,0.0
GETAFE,MÁLAGA,1-0,0-0,2.7,5.9,5.7,42,58,3.0,3.0,7.0,1.0,5.0,35.0,62.0,25.0,20.0,19.0,3.0,0.0,0.0,7.0,2.0,9.0,0.0,2.0,19.0,73.0,17.0,26.0,16.0,1.0,0.0,0.0
GIRONA,LAS PALMAS,6-0,1-0,5.1,9.1,3.4,43,57,4.0,8.0,15.0,3.0,5.0,14.0,72.0,19.0,20.0,25.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,14.0,77.0,11.0,24.0,20.0,5.0,0.0,0.0
REAL MADRID,VILLARREAL,0-1,0-0,5.4,6.4,6.9,58,42,11.0,7.0,28.0,10.0,11.0,19.0,89.0,10.0,10.0,11.0,2.0,0.0,0.0,3.0,4.0,10.0,3.0,0.0,11.0,85.0,12.0,42.0,12.0,1.0,0.0,0.0
EIBAR,ATLETICO MADRID,0-1,0-1,3.0,5.9,6.3,66,34,3.0,3.0,10.0,4.0,9.0,35.0,76.0,24.0,16.0,12.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,24.0,55.0,23.0,36.0,9.0,1.0,0.0,0.0
DEPORTIVO,VALENCIA,1-2,0-1,6.0,5.7,7.2,52,48,7.0,2.0,12.0,3.0,8.0,35.0,79.0,15.0,22.0,13.0,1.0,0.0,0.0,4.0,5.0,12.0,3.0,10.0,21.0,83.0,9.0,37.0,8.0,2.0,0.0,0.0
LEVANTE,CELTA,0-1,0-1,3.2,5.8,6.7,38,62,7.0,5.0,15.0,3.0,6.0,26.0,74.0,9.0,13.0,19.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,13.0,85.0,22.0,34.0,7.0,3.0,0.0,0.0
ALAVÉS,SEVILLA FC,1-0,0-0,3.4,6.2,6.2,37,63,3.0,3.0,12.0,6.0,5.0,25.0,70.0,20.0,22.0,19.0,4.0,1.0,0.0,10.0,1.0,14.0,3.0,4.0,24.0,80.0,11.0,22.0,12.0,2.0,0.0,0.0
