Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
REAL SOCIEDAD,REAL MADRID,3-1,1-1,7.2,7.2,4.7,54,46,7.0,7.0,19.0,5.0,5.0,18.0,87.0,8.0,15.0,12.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,2.0,20.0,84.0,8.0,15.0,16.0,2.0,0.0,1.0
REAL BETIS,HUESCA,2-1,1-0,6.6,6.5,5.0,62,38,6.0,8.0,17.0,3.0,9.0,19.0,88.0,10.0,11.0,13.0,3.0,0.0,0.0,3.0,2.0,9.0,4.0,2.0,13.0,78.0,14.0,24.0,15.0,5.0,0.0,1.0
RAYO VALLECANO,VALLADOLID,1-2,0-1,5.7,5.4,6.0,70,30,10.0,5.0,16.0,1.0,4.0,24.0,87.0,18.0,19.0,13.0,2.0,0.0,0.0,2.0,6.0,9.0,1.0,2.0,23.0,58.0,16.0,17.0,9.0,2.0,0.0,0.0
GIRONA,LEVANTE,1-2,0-0,5.5,6.1,5.9,59,41,4.0,6.0,14.0,4.0,9.0,24.0,75.0,21.0,9.0,15.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,2.0,23.0,62.0,23.0,36.0,16.0,3.0,0.0,0.0
VILLARREAL,EIBAR,1-0,0-0,2.6,6.1,5.7,42,58,6.0,3.0,11.0,2.0,5.0,22.0,68.0,22.0,14.0,11.0,3.0,0.0,0.0,4.0,0.0,5.0,1.0,3.0,26.0,75.0,27.0,18.0,14.0,2.0,0.0,0.0
LEGANÉS,ESPANYOL,0-2,0-1,5.2,4.5,7.2,47,53,5.0,4.0,11.0,2.0,6.0,13.0,80.0,15.0,9.0,11.0,3.0,1.0,0.0,9.0,7.0,19.0,3.0,7.0,18.0,84.0,14.0,27.0,9.0,1.0,0.0,0.0
BARCELONA,GETAFE,2-0,1-0,4.7,7.5,5.2,79,21,4.0,8.0,13.0,1.0,4.0,19.0,89.0,12.0,8.0,9.0,1.0,0.0,0.0,8.0,0.0,11.0,3.0,3.0,22.0,57.0,18.0,18.0,13.0,3.0,0.0,0.0
VALENCIA,ALAVÉS,3-1,2-1,5.5,7.1,5.1,43,57,5.0,4.0,10.0,1.0,7.0,17.0,72.0,31.0,30.0,9.0,2.0,0.0,0.0,5.0,3.0,10.0,2.0,4.0,33.0,77.0,26.0,18.0,14.0,5.0,0.0,0.0
LEVANTE,ATLETICO MADRID,2-2,2-0,9.0,6.4,6.2,46,54,9.0,7.0,17.0,1.0,6.0,16.0,84.0,10.0,12.0,9.0,0.0,0.0,0.0,5.0,8.0,17.0,4.0,4.0,14.0,86.0,5.0,20.0,7.0,1.0,0.0,1.0
SEVILLA FC,ATHLETIC,2-0,1-0,4.2,6.9,5.2,47,53,5.0,3.0,9.0,1.0,2.0,24.0,70.0,35.0,32.0,14.0,4.0,0.0,0.0,6.0,1.0,10.0,3.0,3.0,25.0,74.0,38.0,22.0,19.0,2.0,0.0,0.0
GETAFE,VILLARREAL,2-2,2-1,7.3,6.0,6.1,41,59,9.0,5.0,17.0,3.0,6.0,18.0,67.0,21.0,17.0,16.0,2.0,0.0,0.0,2.0,4.0,8.0,2.0,4.0,23.0,75.0,20.0,16.0,20.0,3.0,0.0,0.0
ESPANYOL,REAL SOCIEDAD,2-0,0-0,4.1,7.0,5.7,37,63,5.0,4.0,10.0,1.0,4.0,17.0,73.0,13.0,36.0,13.0,3.0,0.0,0.0,5.0,2.0,11.0,4.0,5.0,20.0,82.0,13.0,11.0,13.0,2.0,0.0,0.0
VALLADOLID,VALENCIA,0-2,0-1,5.3,5.4,7.2,50,50,7.0,4.0,19.0,8.0,8.0,17.0,84.0,10.0,10.0,12.0,1.0,0.0,0.0,2.0,6.0,9.0,1.0,2.0,20.0,86.0,9.0,22.0,10.0,3.0,0.0,0.0
CELTA,RAYO VALLECANO,2-2,0-1,8.0,5.8,6.7,45,55,4.0,5.0,14.0,5.0,3.0,25.0,79.0,13.0,17.0,16.0,0.0,0.0,0.0,3.0,4.0,11.0,4.0,5.0,12.0,85.0,11.0,26.0,20.0,4.0,0.0,0.0
HUESCA,LEGANÉS,2-1,0-1,5.7,7.0,5.2,50,50,6.0,6.0,15.0,3.0,4.0,32.0,76.0,19.0,31.0,18.0,0.0,0.0,0.0,6.0,1.0,9.0,2.0,6.0,16.0,74.0,22.0,22.0,12.0,1.0,0.0,0.0
ALAVÉS,GIRONA,2-1,1-0,6.6,6.5,5.7,43,57,5.0,7.0,14.0,2.0,6.0,26.0,73.0,17.0,15.0,13.0,3.0,0.0,0.0,7.0,4.0,13.0,2.0,4.0,23.0,80.0,24.0,19.0,10.0,3.0,0.0,0.0
REAL MADRID,REAL BETIS,0-2,0-0,4.7,4.8,8.1,47,53,6.0,2.0,9.0,1.0,1.0,14.0,86.0,5.0,13.0,18.0,4.0,0.0,0.0,2.0,7.0,9.0,0.0,5.0,17.0,85.0,4.0,18.0,10.0,1.0,0.0,0.0
EIBAR,BARCELONA,2-2,2-2,7.5,6.2,6.0,39,61,10.0,8.0,18.0,0.0,5.0,21.0,73.0,18.0,12.0,17.0,4.0,0.0,0.0,4.0,3.0,8.0,1.0,2.0,17.0,86.0,29.0,26.0,5.0,2.0,0.0,0.0
